link_id, artifact_id, code_path, artifact_content, code_url
"283","DD-168","edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/flightroutes/FRInfoPanel.java","Upon loading  the UI requests all existing routes from the _UIMiddleware_. Once the _UIMiddleware_ respond to the request  the UI displays all existing routes","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/flightroutes/FRInfoPanel.java"
"283","DD-168","edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/flightroutes/FRInfoPanel.java","Upon loading  the UI requests all existing routes from the _UIMiddleware_. Once the _UIMiddleware_ respond to the request  the UI displays all existing routes","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/flightroutes/FRInfoPanel.java"
"290","DD-122","edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/start/MyUI.java","Configuration parameters  including map coordinates  scale  map style  and color scheme shall be stored in a JSON Object on the server","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/start/MyUI.java"
"290","DD-122","edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/utils/Configuration.java","Configuration parameters  including map coordinates  scale  map style  and color scheme shall be stored in a JSON Object on the server","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/utils/Configuration.java"
"290","DD-122","edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/utils/Configuration.java","Configuration parameters  including map coordinates  scale  map style  and color scheme shall be stored in a JSON Object on the server","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/utils/Configuration.java"
"291","DD-121","edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/activeflights/AFMainLayout.java","The UAV location shall be updated on the map at the currently defined {{UI_UAV_REFRESH_RATE}}","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/activeflights/AFMainLayout.java"
"291","DD-121","edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/activeflights/AFMapComponent.java","The UAV location shall be updated on the map at the currently defined {{UI_UAV_REFRESH_RATE}}","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/activeflights/AFMapComponent.java"
"291","DD-121","edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/start/MyUI.java","The UAV location shall be updated on the map at the currently defined {{UI_UAV_REFRESH_RATE}}","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/start/MyUI.java"
"291","DD-121","edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/start/MyUI.java","The UAV location shall be updated on the map at the currently defined {{UI_UAV_REFRESH_RATE}}","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/start/MyUI.java"
"293","DD-119","edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/activeflights/AFMapComponent.java","Unless otherwise configured in the configuration parameters  the map shall be centered at White Field  University of Notre Dame  South Bend IN.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/activeflights/AFMapComponent.java"
"293","DD-119","edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/utils/Configuration.java","Unless otherwise configured in the configuration parameters  the map shall be centered at White Field  University of Notre Dame  South Bend IN.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/utils/Configuration.java"
"293","DD-119","edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/utils/Configuration.java","Unless otherwise configured in the configuration parameters  the map shall be centered at White Field  University of Notre Dame  South Bend IN.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/utils/Configuration.java"
"294","DD-118","edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/activeflights/AFMapComponent.java","When loading the map  it shall be scaled as specified in the configuration.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/activeflights/AFMapComponent.java"
"294","DD-118","edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/utils/Configuration.java","When loading the map  it shall be scaled as specified in the configuration.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/utils/Configuration.java"
"295","DD-117","edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/activeflights/AFMapComponent.java","If no scale information is provided in the configuration  the map shall display at a scale of {{MAP_DEFAULT_SCALE}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/activeflights/AFMapComponent.java"
"295","DD-117","edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/utils/Configuration.java","If no scale information is provided in the configuration  the map shall display at a scale of {{MAP_DEFAULT_SCALE}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/utils/Configuration.java"
"295","DD-117","edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/utils/Configuration.java","If no scale information is provided in the configuration  the map shall display at a scale of {{MAP_DEFAULT_SCALE}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/utils/Configuration.java"
"297","DD-113","edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/activeflights/AFControlsComponent.java","The name  state  battery level  speed  and current coordinates of each UAV shall be displayed.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/activeflights/AFControlsComponent.java"
"297","DD-113","edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/activeflights/AFEmergencyComponent.java","The name  state  battery level  speed  and current coordinates of each UAV shall be displayed.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/activeflights/AFEmergencyComponent.java"
"297","DD-113","edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/activeflights/AFInfoBox.java","The name  state  battery level  speed  and current coordinates of each UAV shall be displayed.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/activeflights/AFInfoBox.java"
"297","DD-113","edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/activeflights/AFInfoBox.java","The name  state  battery level  speed  and current coordinates of each UAV shall be displayed.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/activeflights/AFInfoBox.java"
"297","DD-113","edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/activeflights/AFInfoPanel.java","The name  state  battery level  speed  and current coordinates of each UAV shall be displayed.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.ui.vaadin/src/main/java/edu/nd/dronology/ui/vaadin/activeflights/AFInfoPanel.java"
"302","DD-104","edu.nd.dronology.core/src/edu/nd/dronology/core/flight/internal/FlightPlan.java","All flight plans executed and waypoints reached shall be logged to a dedicated flight log file.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/flight/internal/FlightPlan.java"
"302","DD-104","edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/ManagedDrone.java","All flight plans executed and waypoints reached shall be logged to a dedicated flight log file.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/ManagedDrone.java"
"302","DD-104","edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/ManagedDrone.java","All flight plans executed and waypoints reached shall be logged to a dedicated flight log file.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/ManagedDrone.java"
"302","DD-104","edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/internal/PhysicalDrone.java","All flight plans executed and waypoints reached shall be logged to a dedicated flight log file.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/internal/PhysicalDrone.java"
"302","DD-104","net.mv.logging/src/main/java/net/mv/logging/ILogger.java","All flight plans executed and waypoints reached shall be logged to a dedicated flight log file.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/net.mv.logging/src/main/java/net/mv/logging/ILogger.java"
"308","DD-87","edu.nd.dronology.core/src/edu/nd/dronology/core/flight/PlanPool.java","A flight plan shall be unassigned from a UAV by removing it from the UAV's flight plan queue.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/flight/PlanPool.java"
"311","DD-84","edu.nd.dronology.core/src/edu/nd/dronology/core/flight/PlanPoolManager.java","By default  the pending flight plansof a UAV's shall be serviced in FCFS order.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/flight/PlanPoolManager.java"
"311","DD-84","edu.nd.dronology.core/src/edu/nd/dronology/core/flightzone/FlightZoneManager2.java","By default  the pending flight plansof a UAV's shall be serviced in FCFS order.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/flightzone/FlightZoneManager2.java"
"312","DD-81","edu.nd.dronology.core/src/edu/nd/dronology/core/exceptions/DroneException.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/exceptions/DroneException.java"
"312","DD-81","edu.nd.dronology.core/src/edu/nd/dronology/core/fleet/DroneFleetManager.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/fleet/DroneFleetManager.java"
"312","DD-81","edu.nd.dronology.core/src/edu/nd/dronology/core/flight/FlightPlanFactory.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/flight/FlightPlanFactory.java"
"312","DD-81","edu.nd.dronology.core/src/edu/nd/dronology/core/flight/IFlightPlan.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/flight/IFlightPlan.java"
"312","DD-81","edu.nd.dronology.core/src/edu/nd/dronology/core/flight/IPlanStatusChangeListener.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/flight/IPlanStatusChangeListener.java"
"312","DD-81","edu.nd.dronology.core/src/edu/nd/dronology/core/flight/PlanPool.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/flight/PlanPool.java"
"312","DD-81","edu.nd.dronology.core/src/edu/nd/dronology/core/flight/PlanPoolManager.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/flight/PlanPoolManager.java"
"312","DD-81","edu.nd.dronology.core/src/edu/nd/dronology/core/flight/internal/FlightPlan.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/flight/internal/FlightPlan.java"
"312","DD-81","edu.nd.dronology.core/src/edu/nd/dronology/core/flight/internal/SoloDirector.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/flight/internal/SoloDirector.java"
"312","DD-81","edu.nd.dronology.core/src/edu/nd/dronology/core/flight/internal/SoloDirector.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/flight/internal/SoloDirector.java"
"312","DD-81","edu.nd.dronology.core/src/edu/nd/dronology/core/flightzone/FlightZoneManager2.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/flightzone/FlightZoneManager2.java"
"312","DD-81","edu.nd.dronology.core/src/edu/nd/dronology/core/util/DummyLockObject.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/util/DummyLockObject.java"
"312","DD-81","edu.nd.dronology.core/src/edu/nd/dronology/core/util/ManagedHashTableList.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/util/ManagedHashTableList.java"
"312","DD-81","edu.nd.dronology.core/src/edu/nd/dronology/core/util/Waypoint.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/util/Waypoint.java"
"312","DD-81","edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/DroneFlightStateManager.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/DroneFlightStateManager.java"
"312","DD-81","edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/IManagedDroneStateChangeListener.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/IManagedDroneStateChangeListener.java"
"312","DD-81","edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/internal/PhysicalDrone.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/internal/PhysicalDrone.java"
"312","DD-81","edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/internal/VirtualDrone.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/internal/VirtualDrone.java"
"312","DD-81","edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/uav/IStartstrategy.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/uav/IStartstrategy.java"
"312","DD-81","edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/uav/IStopStrategy.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/uav/IStopStrategy.java"
"312","DD-81","edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/uav/LandingStrategy.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/uav/LandingStrategy.java"
"312","DD-81","edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/info/DroneInitializationInfo.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/info/DroneInitializationInfo.java"
"312","DD-81","edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/info/FlightInfo.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/info/FlightInfo.java"
"312","DD-81","edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/remote/IDroneSetupRemoteService.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/remote/IDroneSetupRemoteService.java"
"312","DD-81","edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/remote/IFlightManagerRemoteService.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/remote/IFlightManagerRemoteService.java"
"312","DD-81","edu.nd.dronology.services.launch/src/edu/nd/dronology/services/launch/DronologyServiceRunner.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services.launch/src/edu/nd/dronology/services/launch/DronologyServiceRunner.java"
"312","DD-81","edu.nd.dronology.services/src/edu/nd/dronology/services/dronesetup/DroneSetupService.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/dronesetup/DroneSetupService.java"
"312","DD-81","edu.nd.dronology.services/src/edu/nd/dronology/services/dronesetup/DroneSetupServiceInstance.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/dronesetup/DroneSetupServiceInstance.java"
"312","DD-81","edu.nd.dronology.services/src/edu/nd/dronology/services/dronesetup/IDroneSetupServiceInstance.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/dronesetup/IDroneSetupServiceInstance.java"
"312","DD-81","edu.nd.dronology.services/src/edu/nd/dronology/services/facades/DroneSetupServiceRemoteFacade.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/facades/DroneSetupServiceRemoteFacade.java"
"312","DD-81","edu.nd.dronology.services/src/edu/nd/dronology/services/facades/FlightManagerServiceRemoteFacade.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/facades/FlightManagerServiceRemoteFacade.java"
"312","DD-81","edu.nd.dronology.services/src/edu/nd/dronology/services/info/RemoteInfoFactory.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/info/RemoteInfoFactory.java"
"312","DD-81","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/dronesimulator/DroneSimulatorServiceInstance.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/dronesimulator/DroneSimulatorServiceInstance.java"
"312","DD-81","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightmanager/FlightInfoCreator.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightmanager/FlightInfoCreator.java"
"312","DD-81","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightmanager/FlightManagerService.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightmanager/FlightManagerService.java"
"312","DD-81","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightmanager/FlightManagerServiceInstance.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightmanager/FlightManagerServiceInstance.java"
"312","DD-81","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightmanager/IFlightManagerServiceInstance.java","If the flight plan queue is empty when the UAV reaches the final waypoint of its current flight plan  then its state is set to {{IN_AIR}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightmanager/IFlightManagerServiceInstance.java"
"315","DD-75","edu.nd.dronology.core/src/edu/nd/dronology/core/util/Waypoint.java","Flight routes shall be created externally and uploaded to Dronology via the UI middleware.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/util/Waypoint.java"
"315","DD-75","edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/info/FlightRouteInfo.java","Flight routes shall be created externally and uploaded to Dronology via the UI middleware.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/info/FlightRouteInfo.java"
"315","DD-75","edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/items/FlightRoute.java","Flight routes shall be created externally and uploaded to Dronology via the UI middleware.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/items/FlightRoute.java"
"315","DD-75","edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/items/IFlightRoute.java","Flight routes shall be created externally and uploaded to Dronology via the UI middleware.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/items/IFlightRoute.java"
"315","DD-75","edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/persistence/DronologyPersistenceUtil.java","Flight routes shall be created externally and uploaded to Dronology via the UI middleware.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/persistence/DronologyPersistenceUtil.java"
"315","DD-75","edu.nd.dronology.services/src/edu/nd/dronology/services/facades/FlightRouteplanningServiceRemoteFacade.java","Flight routes shall be created externally and uploaded to Dronology via the UI middleware.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/facades/FlightRouteplanningServiceRemoteFacade.java"
"315","DD-75","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/dronesimulator/DroneSimulatorServiceInstance.java","Flight routes shall be created externally and uploaded to Dronology via the UI middleware.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/dronesimulator/DroneSimulatorServiceInstance.java"
"315","DD-75","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightroute/FlightRouteplanningService.java","Flight routes shall be created externally and uploaded to Dronology via the UI middleware.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightroute/FlightRouteplanningService.java"
"315","DD-75","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightroute/FlightRouteplanningServiceInstance.java","Flight routes shall be created externally and uploaded to Dronology via the UI middleware.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightroute/FlightRouteplanningServiceInstance.java"
"315","DD-75","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightroute/FlightRouteplanningServiceInstance.java","Flight routes shall be created externally and uploaded to Dronology via the UI middleware.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightroute/FlightRouteplanningServiceInstance.java"
"315","DD-75","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightroute/IFlightRouteplanningServiceInstance.java","Flight routes shall be created externally and uploaded to Dronology via the UI middleware.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightroute/IFlightRouteplanningServiceInstance.java"
"318","DD-33","edu.nd.dronology.core/src/edu/nd/dronology/core/flight/internal/SoloDirector.java","When a UAV is in {{FLYING}} state and has no currently executing flight plan it transitions to {{IN_AIR}}","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/flight/internal/SoloDirector.java"
